id,channelId,title,thumbUrl,description,publishDate,viewCount,comments,likes,dislikes,responseCode
UgyRPOzA33w_GUICABh4AaABAg.9gzQ4R5B0lE9gzhyyNxs0j,UgyRPOzA33w_GUICABh4AaABAg,oMsLffZuMe8,UCLrjQND2Ur7tpsq5-bNzrLQ,@helenamartinez3415,https://yt3.ggpht.com/ytc/AIdro_l9FQguLS5gQD4yIvdEhniLMSu86iX5KWgDFvpCM4k=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:53:45,RESPETAR LEYES MIGRATORIAS &amp; FRONTERAS DE TODOS LOS PAISES,8,true,,
Ugx693yL6Cuzm_pF0gd4AaABAg,,oMsLffZuMe8,UCsFd2cQlGUtDmxXwPaDR4iw,@silviarinconsimon4133,https://yt3.ggpht.com/ytc/AIdro_lyTb-Rzg23wd_1kmCZEK8jalRMOaNI_0TbMCwBOQU=s48-c-k-c0x00ffffff-no-rj,2022-10-16T12:37:04,"<b>**A PEDIR A RECLAMAR Y A EXIJIR AL PAIS QUE LOS VIO NACER,  Y UNA PALABRA QUE DEBEN DE APRENDER  A DECIR Y REPETIR ES: ((GRACIAS)) Y DE SEGURO NO SE LES VA A CAER LA LENGUA SI LA PRONUNCIAN, POR QUE EN CADA UNO DE LOS PAISES QUE AN PASADO LES AN CERRADO LAS PUERTAS POR ABUSIVOS Y  NI GRACIAS AN DADO,  TIENEN UNA CARTA DE PRESENTACION ((HORRIBLE)) DESTROZAN TODO A SU PASO COMO LOS HURACANES,  NO TIENEN ESPIRITU HUMILDE Y QUIEREN OBTENER LAS COSAS A LAS MALAS Y SIN NINGUN ESFUERZO NI TRABAJO ((PEREZOSOS ASTA MAS NO PODER))) AHH Y OTRA COSA DEJEN DE ESTAR DANDO LASTIMA Y HACIENDOSEN PASAR POR DESAMPARADOS QUE TIENEN PIES Y MENOS PARA PODER TRABAJAR, Y SI QUIEREN SALIR DE LA POBREZA NO SE DEJEN EMBARAZAR POR QUE POBREZA TRAE MAS POBREZA**</b>",7,false,1,
UgwJIBZGKfpp8HJ6kHR4AaABAg,,oMsLffZuMe8,UC7YsqWRRdAkz3glp68l16mg,@odettechahwan6369,https://yt3.ggpht.com/ytc/AIdro_l3KvuWWndfdAOhS8cRSzyry1VuhxkFmKnkBpE3YOYQKjE=s48-c-k-c0x00ffffff-no-rj,2022-10-16T09:02:48,"Yo he apoyado extranjeros a un amigo peruano que llegó a Venezuela en los 90 lo apoye demasiado me recuerdo que hasta le regale un tv de 62&quot;  comida etc y luego hace 5 años fui a Perú y me saco de su casa a la semana no había conseguido trabajo y saben que hora eran la una de la madrugada gracias a Dios siempre están nuestros ángeles y mientras caminaba orando confiando en Dios un paisano me llamo desde un apart desde un piso 12 que cosas no como diría el chapulín colorado ,<br>Bueno el ahora esta preso por abuso y violencia doméstica y yo vivo felizmente en Caracas Venezuela agradeciendo a Dios por todo lo que me da ........ Los Perdone Los Perdono y perdón si ofendí por decir la verdad <br>Está dicho<br>Edison Aliendres el mismo que viste y calza balas de lyrics",7,false,4,
UgwU4J844QcNsHwCn314AaABAg.9hArnH5G9X79hB1eik2HZ3,UgwU4J844QcNsHwCn314AaABAg,oMsLffZuMe8,UC2wuEx8bRCaz6hcbVguYbnA,@hectorvandijck5777,https://yt3.ggpht.com/ytc/AIdro_n4fMTdQYhKc6hLs5MeeZpWJxvSqnBMB4I6mPV7x13ApFw=s48-c-k-c0x00ffffff-no-rj,2022-10-14T18:45:22,"Jajaja “le corresponde”? Claro esta invadiendo ilegalmente un país eso como minimo le merece una casa, una modelo acompañante y una cuenta bancaria con un millón de dolares cada uno xD<br>Ningún país tiene la obligación de acojer sujetos que el mismo nunca solicito, eso que lo haga sus mismo pais.",7,true,,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9hBk8gDyJBe,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UCdl5SgfK5sAeVZwagxzYvKQ,@elizabethbautista8813,https://yt3.ggpht.com/ytc/AIdro_nJc00e6Nea8xKveYo3bzyPFVAFhyFKyiPHoZRY72k=s48-c-k-c0x00ffffff-no-rj,2022-10-15T01:22:49,"Y q con q sean profesionales ,x altivos mira como estas? Las torres grandes caen d nada los sirvio",7,true,,
UgzcgXNQCzlx5XeSqGZ4AaABAg,,oMsLffZuMe8,UC54dU93JtA7RD3BsM5Lh27A,@fernandovillanueva2429,https://yt3.ggpht.com/ytc/AIdro_kBAWW5xeh7LcVVusR2c-eFwD_ObJCAgDUohXFEMeE=s48-c-k-c0x00ffffff-no-rj,2022-10-10T23:00:25,"USA necesita cerebros venezolanos........son los mas astutos, los mas audaces, tienen todas las formulas del exito para super desarrollar a Estados Unidos........Bienvenidos a Alcatraz!! 🤔",7,false,12,
UgzlFhtJTjYp-wAVkLV4AaABAg,,oMsLffZuMe8,UCcGLZxuLptWmZ4zr5zdemVQ,@eliojose4496,https://yt3.ggpht.com/lEw4NLtLHx2VL10Qgd6Uc_2kLBhr_1VN5fMOs05X3X2EMprDCOjQ34vRJU_qALBMtB8K3iqLhw=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:33:31,Que bueno q los regresen,7,false,0,
UgzcgXNQCzlx5XeSqGZ4AaABAg.9h1BfCNkdLZ9hAn5jzyoos,UgzcgXNQCzlx5XeSqGZ4AaABAg,oMsLffZuMe8,UCj45gF5GwW41P6wdWvru4_A,@santiagogonzales9429,https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s48-c-k-c0x00ffffff-no-rj,2022-10-14T16:29:23,Jajaja profesiones jajaja dicen soy dr y únicamente estudian 2 años jajajaja,7,true,,
UgwxIH0BxvjSv6Tq-RZ4AaABAg.9gzPJmkZ10R9gzQCgltAtW,UgwxIH0BxvjSv6Tq-RZ4AaABAg,oMsLffZuMe8,UC-rvXmR6bQsZNTxpukMI4YA,@jrgil5156,https://yt3.ggpht.com/ytc/AIdro_nkHMdD8-iph0EM_9XXOHFTX5yr1_08Pyl5RsRmTC8NcKJnWauEhfigEgk72JRwumN-OA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:09:44,Mantéelos tu esa jente no mas viene a vivir de nuestros impuestos ojalá k no vengan,7,true,,
UgxHthxykpSN7g0V77Z4AaABAg,,oMsLffZuMe8,UCEuBr2B8LjX0ig5iTbldvlQ,@l0veyuky728,https://yt3.ggpht.com/TOWVxqK660yavONrDk5Ozs4L2P17tSaDzX90_LiK76df0h_4IzS9-B-8IsFsBLfkYeCR_yU0=s48-c-k-c0x00ffffff-no-rj,2022-10-17T10:17:02,Bien hecho Guatemala,6,false,0,
Ugy5ZXQ8bhtjS5EM5l54AaABAg,,oMsLffZuMe8,UCbF_xij7ae2BRVagNPX2s-Q,@MARY-cj8df,https://yt3.ggpht.com/ytc/AIdro_kHfZVzVNnmBT2ajkHNuK7OTlUwKuIOmbUP5fX1h2RcuTw=s48-c-k-c0x00ffffff-no-rj,2022-10-17T00:56:57,Está mal y se pone a hacer hijos... Ahora quiere que la sociedad y terceros países lo mantengan.. sinverguenza.,6,false,0,
Ugz9gM7vqAexPvdOnxJ4AaABAg,,oMsLffZuMe8,UCJmXOT-nWiikTeKmAcBJ-mg,@sandraaguilera5231,https://yt3.ggpht.com/ytc/AIdro_nuNlfceTDiBSTQUhxQ56YDJFbBu1DjRfTpJMFP6ck9D0x3tsglom8eMUA2blBLpRVU8w=s48-c-k-c0x00ffffff-no-rj,2022-10-15T01:21:45,Que   triste  pobre  nuestra  jente   que la misericordia de DIOS  les acompañe  y ustedes  ayundenle  que pasen    que pasen  k no sufran,6,false,2,
UgwU4J844QcNsHwCn314AaABAg.9hArnH5G9X79hCI9xlws6B,UgwU4J844QcNsHwCn314AaABAg,oMsLffZuMe8,UCs5kwUCY5PE4nywyMoyaWgw,@conspilt5021,https://yt3.ggpht.com/ytc/AIdro_lwpv9k3XSI36FbQHufA_aStU6N8ycVcjX2YzBVJ9mQ0kcoexjZ1MiaZAq-_8NwW1Zafg=s48-c-k-c0x00ffffff-no-rj,2022-10-15T06:28:49,Eso es como recoger a cada indigente de un pais latinoamericano para llevartelo a tu casa.,6,true,,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9hBGp-fQn0w,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UCYrm0rFeWbfNYdb6wyPYjwg,@exseminaristacatolicofelip1257,https://yt3.ggpht.com/MEKXmuYz9gGKEttvBGDhrL_4m4OXzBLFzzsARwL403N_HE3DmhDpweppt27Mt-qc9X02ZJPSaA=s48-c-k-c0x00ffffff-no-rj,2022-10-14T20:57:51,Para que llorar nosotros los chapines y mexicanos. Hoy nos deportan y mañana estamos de regreso porque no nos dependemos de una caravana.. los que los hacen no tienen huevos para cruzar sólo.,6,true,,
UgxHhw8JgvimQlttwYN4AaABAg,,oMsLffZuMe8,UCLb9lBfflilpE7m7QMR195w,@LOVGUESS,https://yt3.ggpht.com/aTCR0MGind5arJtrPEWG9qMuUwc091poAwT6YVRbXz6XV7IDfHxmP50KMI6QPLm_g1r-vrFIbA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:45:06,Pobre de 🇺🇸 tener q lidiar con esto  No es su obligación  y solucionarles la vida a todo mundo,6,false,0,
UgzcgXNQCzlx5XeSqGZ4AaABAg.9h1BfCNkdLZ9h6xmGhfgAp,UgzcgXNQCzlx5XeSqGZ4AaABAg,oMsLffZuMe8,UC6RlIefPJx8e4nQZ1LwW9sw,@oscarrozodicelis2499,https://yt3.ggpht.com/ytc/AIdro_nuQQPlXPp-uSBGwfTa-mnU5yaHiLWZQMth7N91_lbgBKrNV48xmY0swF4KCfsvo92ZkQ=s48-c-k-c0x00ffffff-no-rj,2022-10-13T04:45:45,Jaja jajajaja,6,true,,
UgxjdDB_-NNx413BaXx4AaABAg.9gzWneboSxc9hHqo-q75Ro,UgxjdDB_-NNx413BaXx4AaABAg,oMsLffZuMe8,UCEuBr2B8LjX0ig5iTbldvlQ,@l0veyuky728,https://yt3.ggpht.com/TOWVxqK660yavONrDk5Ozs4L2P17tSaDzX90_LiK76df0h_4IzS9-B-8IsFsBLfkYeCR_yU0=s48-c-k-c0x00ffffff-no-rj,2022-10-17T10:16:28,Lo malo que los venezolanos y Hondureños no más no se ponen a trabajar.,6,true,,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9gzQTNjQWAt,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UCIz91oqHX4FmOQ94f_8-Qjg,@michg6058,https://yt3.ggpht.com/ytc/AIdro_njMp9P5pDrqRaj4oHRodXslSma01EB2tIA4mBbGR7rDJoi92M1smujcI3N84wSKYdkGA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:12:01,"Si pero hay muchos países en el mundo no nadamas USA, están afectando al país &amp; sus ciudadanos",6,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9h2B2hx7xSq,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UC97JJd5pl3jxtNTI13LmO0Q,@denuevootravez7065,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s48-c-k-c0x00ffffff-no-rj,2022-10-11T08:14:16,@@alexandrachirinos7884 si también que les fue que cuando el gobierno venezolano les derribo sus casas al mejor estilo israelí los venezolanos celebraron hasta más no poder ese fue el trato que ustedes venezolanos le dieron a los colombianos,6,true,,
UgwRfmVqCkP7SUTp8wl4AaABAg,,oMsLffZuMe8,UCNOEsJfTVif1fO8fQIWr4iw,@franceliaroman9612,https://yt3.ggpht.com/ytc/AIdro_nlG3XXX-o3qXaABlQFFUSFSueM3fKSZ8k5K9b2gHeRExUlPN5R7EIJ-iH7cSrZ_cSO5Q=s48-c-k-c0x00ffffff-no-rj,2022-10-15T02:43:01,"Ha mijito , primero hubieses buscado UN buen porvenir en ves de empezar con hijos.",5,false,0,
UgwVdo69-9Mo_1Hq3Nd4AaABAg.9hF83EJFumU9hHzVh_5PSn,UgwVdo69-9Mo_1Hq3Nd4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:32:28,"Dios pide que respetemos las leyes de la tierra dejé de meter a Dios en sus malas desiciones ,tenemos libre albedrío jajajaja",5,true,,
UgwU4J844QcNsHwCn314AaABAg.9hArnH5G9X79hBopgjtrqr,UgwU4J844QcNsHwCn314AaABAg,oMsLffZuMe8,UC4Iy1xFmteKLIS-aUbMsOCw,@joshuacovarrubias9286,https://yt3.ggpht.com/ObG_-ha3-PD49O5_AyqGV-VNu3ykGYowQnZtl_rBdE2EjooqXj_Wis1BvxW-Ff7MqwYANFe4-jk=s48-c-k-c0x00ffffff-no-rj,2022-10-15T02:03:47,"@@frankdonovan2834 vea a este, mejor se les recibe con caviar, champagne, alfombra roja.  Esa gente son un amor, son unos seres de luz. Por eso los aman con locura, los mexicanos los demás países.",5,true,,
UgxOfoFuEyIf79h7Fat4AaABAg,,oMsLffZuMe8,UCFtLEbPRmH1k1q1cnLt26eg,@nancyvidarte177,https://yt3.ggpht.com/ytc/AIdro_kIQe5Tr_XQTttF73qsFgw6MLMq3aPwrWeSAQ_nGfY=s48-c-k-c0x00ffffff-no-rj,2022-10-14T08:58:52,Excelente,5,false,1,
Ugzitug-2bA3CVijk5h4AaABAg,,oMsLffZuMe8,UCzQp1pNQoK-WIqNRfmoXpbQ,@EG-zs7ut,https://yt3.ggpht.com/ytc/AIdro_n9_9iX0V5jQhsQGn2vOm0r0V7ERqWsJxFmO-dM-L26sqw=s48-c-k-c0x00ffffff-no-rj,2022-10-14T05:26:42,Ese es un malandro !!!!!! El del suéter blanco !!!! Se hacen las victimas !!!! Fácil de reconocer,5,false,0,
Ugzyu3ETK1FCaxIdchl4AaABAg,,oMsLffZuMe8,UCOsPQyfTbvjnXDkbeBkhBjg,@emiliomolina6837,https://yt3.ggpht.com/ytc/AIdro_n7o6KuemnfocAFaVKGOO0G8E2eQbMjcjXSttDxqTRWE1zv-z3-5uaDYxqQtOPRSSj_KA=s48-c-k-c0x00ffffff-no-rj,2022-10-10T23:59:47,Soy Dominicano pero no sabia que los guatemaltesco eran tan Racista aqui en Dominicana hay gente de todo el mundo y el pais esta entero 🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🇩🇴🤣🤣🤣🤣,5,false,7,
UgyrtxrciBGa7ixXzh54AaABAg,,oMsLffZuMe8,UCeEaflUZc-fVgJS8tHrdVMA,@Robwisky,https://yt3.ggpht.com/ugNJaF5utoZ3frvS7CeqfhTLtU1sKRK-UntA90G-isU48gZu9ONz2V4BcMQAO9xSj62w2kX_JrY=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:13:43,Eso falta en chile,5,false,0,
UgwxIH0BxvjSv6Tq-RZ4AaABAg,,oMsLffZuMe8,UCAeA6g-ltj4uZndfTMMfmtA,@antoniomartinez3334,https://yt3.ggpht.com/WaKBKAryW2Rb6HCnQLugNcJuPeRDucp4Y_wPYqThpRu6eBf99B8pxFjIga-ABMauiKM6gZa3wA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:01:58,"Hondureños guatemaltecos, salvadoreños,  tambien hacen esa travesía,  déjenlos pasar señor autoridades. Esta gente viene sufriendo desde muy lejos.",5,false,7,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9hB1xQi9BVs,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UC2wuEx8bRCaz6hcbVguYbnA,@hectorvandijck5777,https://yt3.ggpht.com/ytc/AIdro_n4fMTdQYhKc6hLs5MeeZpWJxvSqnBMB4I6mPV7x13ApFw=s48-c-k-c0x00ffffff-no-rj,2022-10-14T18:47:56,Ahora dilo sin llorar,5,true,,
UgyFWKQukWr0UWxWk754AaABAg.9gzRVPNpqXH9gzf-NN4IF2,UgyFWKQukWr0UWxWk754AaABAg,oMsLffZuMe8,UCYGyZohw2La-L-BbidoyaiQ,@morenalainez3631,https://yt3.ggpht.com/ytc/AIdro_kmouvSAAJhdmQXqD8EfHT0tS5qCpfbR_sye3kCXyM=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:27:44,"Eso mismo deberías preguntarle a Maduro, a donde esta su amor por su pueblo, ningún país tiene que cargar con las desgracias de otros",5,true,,
UgxmAFKO_jfw5fuYZi54AaABAg.9gzX-ldTNqb9h3KUhgOwCj,UgxmAFKO_jfw5fuYZi54AaABAg,oMsLffZuMe8,UCt_fN9Adf9Obk6OeAjDWP0A,@lucelidacaicedo1661,https://yt3.ggpht.com/ytc/AIdro_nNXsqvlKntnFlkzADCfIme5kCoGtx4H6zshzl68L1o5ic=s48-c-k-c0x00ffffff-no-rj,2022-10-11T18:55:58,Ojalá k nunca te gas nesecidades..la misma misericordia k tengas con los demás.. esa misma Dios tendrá con Togo.. además la tierra no es de nadie..la tierra es de Dios..si te mueres  no te  llevas nada,5,true,,
UgxFHT9uzMkXp7nFlNp4AaABAg.9gzQ-6V2PJC9h-gQsrIDXo,UgxFHT9uzMkXp7nFlNp4AaABAg,oMsLffZuMe8,UCyCG5ZM7Bt50d79fcqe-84Q,@JDHLEVOLUTION,https://yt3.ggpht.com/VUKkV1LsGhcRO6K0uYdhDgTvCoubhfw9EchrpPsQUl9bZ11ZNGcSzPn3TmbU_ndlQamL9FHH=s48-c-k-c0x00ffffff-no-rj,2022-10-10T08:59:28,"@@jrgil5156 Ese es tu dolor ? porque en la vida hay todo tipo de trabajos para que el mundo gire, Hasta el que hace el delivery en importante!! NO SEAS IGNORANTE! O es que todos tenemos que trabajar en el campo ? 🤡",5,true,,
UgwxIH0BxvjSv6Tq-RZ4AaABAg.9gzPJmkZ10R9gzQUk0illZ,UgwxIH0BxvjSv6Tq-RZ4AaABAg,oMsLffZuMe8,UCq8wGYA2DOSJvaETWnumRjg,@Miguel-kj9bo,https://yt3.ggpht.com/ytc/AIdro_kIQd925lZn3kNvSQBuSIvxotU3QPyWJUGr6nl8J4Bbkl1bcFpzgHabStJf-LedxUFwQA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:12:12,"Es complicado porque no son unos cuantos, son cientos de miles, y no hay país que pueda soportar eso",5,true,,
Ugwcss0A3AESYKU7BZZ4AaABAg,,oMsLffZuMe8,UCg9bHmzGx5aXQa2I5WXq6PQ,@delmisarguijo5656,https://yt3.ggpht.com/ytc/AIdro_kKLwKIfU0aL_iab5BXvxNWXByXvjTBXAJBA2-KAUQ1HwU=s48-c-k-c0x00ffffff-no-rj,2022-10-09T20:43:07,Que vengan a cortar café ☕,5,false,2,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9gzYsLWkQjb,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UCUbi57Q8ZX85ou_JEWOpUQQ,@ABS423,https://yt3.ggpht.com/zHwBiGImTb8OwC4zvB9MPww1VMTg9F6SdWGWW65s62w_BJ2xtCQqmi_4n8_iA7zEDG3J7Zqs4A=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:25:28,"Se entiende que todo quieras buscar mejores condiciones para nuestras familias, pero no a costa de los demás, todo cuesta y nadie nos regalaron nada como lo están haciendo ahora, esto es una invasión no una inmigración regular como siempre a existido en este país, <br>Este es un abuso del gobierno a los contribuyentes y una falta de respeto para un país soberano que siempre acogió a inmigrantes del mundo, no se puede destruir un país de esta forma, violando  las leyes y el orden lo que hizo grande a este país.",5,true,,
UgyZKkUVBQRVH8wQabR4AaABAg,,oMsLffZuMe8,UCttP_QX6BTeRP92rGtERqiA,@cristianonazario9676,https://yt3.ggpht.com/ytc/AIdro_kqwKuplKWHrPbWqPN2coDXdtVlgn2wc1C2mDWY0FA=s48-c-k-c0x00ffffff-no-rj,2022-10-15T21:52:25,Sin fronteras no hay país.,4,false,0,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9hCi2rqqjl9,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UCtFbcFIjlY62wKIkJ15Lb_w,@cesarramos8393,https://yt3.ggpht.com/ytc/AIdro_mLVwKUTrFRAegq2-_V_rkN3rGM9GObc9OfVMrfjtzXiA=s48-c-k-c0x00ffffff-no-rj,2022-10-15T10:23:47,profesionales jajaja <br>muchos astronautas.,4,true,,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9hIQJnZNyk6,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UCeAuuOd2QNN9ltoRNDLuLuA,@estervasquez1140,https://yt3.ggpht.com/0oBm7mHrKZvT_kh3e0VpeEsDWHX2EEKFiUKovNP5kJWlipoWS122BtcClJ9M_JS4uqPyTIBxuB0=s48-c-k-c0x00ffffff-no-rj,2022-10-17T15:35:31,"De que sirve ser estudiado si no vas a un país como la gente sin educación y queriendo todo regalado y todavía con exigencias ojo no todos los migrantes son así pero la mayoría se pasa de v... en cualquier país son bienvenidos si no pasan como don juan por su casa a los Guatemaltecos se les conoce como trabajadores a pesar de que los humillen por el gobierno o apariencia física que es lo que siempre resaltan para humillar a un país pero les recuerdo que quieran oh no es un país por la cual tienen que pasar si o si, y  si no les gusta pueden pasar por mar o aire menos por tierra, el país tiene reglas y se respetan y punto.",4,true,,
UgzcgXNQCzlx5XeSqGZ4AaABAg.9h1BfCNkdLZ9hFVaR11eh8,UgzcgXNQCzlx5XeSqGZ4AaABAg,oMsLffZuMe8,UCKQHKHkPqzHwarbTz3OLMBA,@edgarsanchez8494,https://yt3.ggpht.com/ytc/AIdro_kicYPJm_GZvulWaFJhvzyrGatfOnu3kKaQd40Gxpc=s48-c-k-c0x00ffffff-no-rj,2022-10-16T12:23:54,Dinos porque el pueblo venezolano permite que Venezuela sea hoy colonia cubana.,4,true,,
Ugzayp6U0fIeUA1T54x4AaABAg.9gzuD0M66mc9hFVyKsjSm0,Ugzayp6U0fIeUA1T54x4AaABAg,oMsLffZuMe8,UCKQHKHkPqzHwarbTz3OLMBA,@edgarsanchez8494,https://yt3.ggpht.com/ytc/AIdro_kicYPJm_GZvulWaFJhvzyrGatfOnu3kKaQd40Gxpc=s48-c-k-c0x00ffffff-no-rj,2022-10-16T12:27:09,Que el pueblo venezolano EXPULSE del poder a los militares cubanos y la G 2 en Venezuela. Venezuela ahora es colonia cubana.,4,true,,
Ugzayp6U0fIeUA1T54x4AaABAg.9gzuD0M66mc9hGahepWmWe,Ugzayp6U0fIeUA1T54x4AaABAg,oMsLffZuMe8,UCK8DBlCvXwyG1gBF1VI9d3A,@doravanegas2918,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s48-c-k-c0x00ffffff-no-rj,2022-10-16T22:36:33,Defiendan sus derechos saquen a maduro con el tren de Aragua que malos si son tienen a Colombia remal,4,true,,
UgzoX_ae6vPR-Sg9qvd4AaABAg,,oMsLffZuMe8,UCfdJJbzrunarIGp-EXQ1npQ,@juancarloscarcamo3469,https://yt3.ggpht.com/ytc/AIdro_lm_zOZN6FVCMC9XEgozZJNxopPmyd0qspJwRJFxH0emdOvBN8EgbvmEsBy4G2A8EPFaA=s48-c-k-c0x00ffffff-no-rj,2022-10-13T22:57:54,Orden es orden,4,false,0,
UgzdTyZHuMykIqclbYR4AaABAg,,oMsLffZuMe8,UCKNsv4l-QDBTeOLbumxmkzA,@normamolina6228,https://yt3.ggpht.com/ytc/AIdro_nGeYh4-7xWgW6DckTvLxzkztWhki3wHKZvfiwhyygVMpsmB4doNmyVapsBxqo15mDYCQ=s48-c-k-c0x00ffffff-no-rj,2022-10-11T18:09:41,Que lastima porque son seres humanos queriendo sobrevivir como lo hacen muchos,4,false,1,
UgzjEf6qlV5N33I8XQl4AaABAg,,oMsLffZuMe8,UCyfBW7q0SwkdPVYyr5yIVIw,@goldmajestar8851,https://yt3.ggpht.com/ytc/AIdro_nwBme2Z9MYbX2q-q_DT7P1E4r2f49zE8Wrniggq4caE-A=s48-c-k-c0x00ffffff-no-rj,2022-10-10T09:18:31,Bienvenidos hermanos venezolanos a Estados UNIDOS APROVECHEN QUE BIDEN NO ESTA DEPORTANDO,4,false,5,
UgwL6TfIAi752_MG-JV4AaABAg,,oMsLffZuMe8,UCGgajE-P2oXU-h-rGGCkv5Q,@liadjsus743,https://yt3.ggpht.com/RTPoc34uGvV8u6P1snbHvEPiDBCEw6QsaLLaRJUWbZyefUjt88Z2aWEsJXx805y7-rJUEgspog=s48-c-k-c0x00ffffff-no-rj,2022-10-10T08:55:59,"Bien hecho,",4,false,0,
UgyBSbEGPdER3uj1GdN4AaABAg,,oMsLffZuMe8,UC8IZ9h1ZubDn5ezmhb-_GlQ,@RIC2011Peru,https://yt3.ggpht.com/ytc/AIdro_mqLsTQ471WvzNtMjQqPgMAuTajzb0DXFmelfK5COc=s48-c-k-c0x00ffffff-no-rj,2022-10-10T00:33:03,Bien hecho,4,false,0,
UgxyyX0EZvBXNO9jLoJ4AaABAg,,oMsLffZuMe8,UCod3HMZzC6q8_nsJxDIXKog,@hortenciareynadelsur7846,https://yt3.ggpht.com/ytc/AIdro_kP8_8VdWtRF0Kkm1ZtlXoPimqAdtp6GKFX_pEPh5Q=s48-c-k-c0x00ffffff-no-rj,2022-10-10T00:19:38,Aquí en USA no hay trabajo y sin papeles no habrá trabajo estarán más pobres que en su país ni trabajo no médico y mucha descriminacion,4,false,0,
UgxLJlEqo8KbVh6Vqdd4AaABAg,,oMsLffZuMe8,UC_fdJrk_ewJSUdLGuA_weIA,@JuanLopez-zr9td,https://yt3.ggpht.com/ql2245sv5LDo0b1GmtRjLKj6yX44ABZ0acCS0anlRLY9YKOhPARr5WGwKOJxxGhLgOyk57HU=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:39:08,Es su deber de Guatemala por eso Estados Unidos le da millones de dólares siempre y también a los otros Países también les da,4,false,1,
UgzxBhocn5YQufdkXgh4AaABAg,,oMsLffZuMe8,UCBddoqTtEgd5X2EGYKedxVQ,@javierrodriguez108,https://yt3.ggpht.com/ytc/AIdro_nGCYSNCMCmhMY_lpxNNg7mTa9tpchvHe9AtIUkYBk=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:56:01,Bien echó,4,false,0,
UgyFWKQukWr0UWxWk754AaABAg,,oMsLffZuMe8,UCrcMHY12k3DNjEC1dCieeQg,@carlosponce5592,https://yt3.ggpht.com/ytc/AIdro_ldQNCJoqb2ACiWS5tI0fa5OHsUN-DbrYZMr0kII7wBc0yO3d9TcCxQjkS5SREDdYZ3kA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:21:02,Dónde está el amor al respeto a los demas,4,false,3,
Ugy7eW6U5fzOq0J9j4h4AaABAg,,oMsLffZuMe8,UCtZ9V5Xc82qjnbSYF1RN5Vg,@davidandres9728,https://yt3.ggpht.com/ytc/AIdro_n-lbr868qmbOB9qzmGYFC5qTBH_m4g99it-Lz-gBU=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:04:44,LO MEJOR ES MEJORAR Y DESARROLLAR LATAM.... PARA NO TENER KE MENDIGAR NADA EN USA....,4,false,1,
